post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST04654,2026-08-05 15:00:00,Facebook,Reel,Festival Campaign,Event,23,263148,193679,165365,12278.0,433,2564,1332,16607.0,10.042632963444502,62.841062823962176
POST04655,2026-08-05 18:00:00,Instagram,Image,Special Campaign,Event,17,279463,161957,94185,3275.0,139,1109,493,5016.0,5.3256888039496735,33.702135882030895
POST04656,2026-08-05 21:00:00,Instagram,Image,Seasonal Campaign,Event,9,228772,345264,218437,6203.0,154,1796,2207,10360.0,4.7427862495822595,95.48240169251481
POST04657,2026-08-06 00:00:00,Facebook,Text,Product Launch,Community,14,336966,325014,189158,6265.0,300,1046,1550,9161.0,4.843041267088888,56.135633862170074
POST04658,2026-08-06 03:00:00,Youtube,Reel,Community Campaign,Promotional,4,219076,180501,105832,8387.0,253,1971,2090,12701.0,12.001096076800968,48.30834961383264
POST04659,2026-08-06 06:00:00,Instagram,Carousel,Educational Series,Entertainment,23,464796,614747,450819,11057.0,179,1986,6359,19581.0,4.343428293838548,96.99287429323833
POST04660,2026-08-06 09:00:00,Facebook,Video,Educational Series,Education,10,206372,231726,183166,11178.0,525,543,3841,16087.0,8.782743522269417,88.75525749617196
POST04661,2026-08-06 12:00:00,Youtube,Image,Seasonal Campaign,Event,7,63655,54979,45410,1818.0,101,176,771,2866.0,6.311385157454305,71.33767967952242
POST04662,2026-08-06 15:00:00,Facebook,Reel,Brand Awareness,Event,20,415243,519310,411952,27660.0,780,5829,7183,41452.0,10.06233735969239,99.207452022069
POST04663,2026-08-06 18:00:00,Youtube,Reel,Event Promotion,Education,7,109091,149466,101221,9423.0,372,1612,2254,13661.0,13.496211260509183,92.78583934513388
POST04664,2026-08-06 21:00:00,Facebook,Reel,Seasonal Campaign,Event,5,163016,188751,140629,4178.0,185,2069,3042,9474.0,6.7368750399988615,86.26699219708495
POST04665,2026-08-07 00:00:00,Facebook,Reel,Product Launch,Entertainment,14,282459,414859,362869,31048.0,1601,3518,1593,37760.0,10.405959175349782,128.46784843109972
POST04666,2026-08-07 03:00:00,Facebook,Carousel,Community Campaign,Brand,14,230741,223710,153387,9665.0,192,2347,2411,14615.0,9.528186873724632,66.47583221014037
POST04667,2026-08-07 06:00:00,Instagram,Reel,Event Promotion,Education,4,187829,241342,154058,6455.0,248,1557,1862,10122.0,6.570252761946799,82.02034829552413
POST04668,2026-08-07 09:00:00,Facebook,Reel,Brand Awareness,Promotional,12,275053,348025,254671,21205.0,997,4885,4123,31210.0,12.255027074146644,92.58979178558315
POST04669,2026-08-07 12:00:00,Facebook,Carousel,Seasonal Campaign,Education,13,118834,128104,83788,4379.0,87,1226,1841,7533.0,8.990547572444742,70.50844034535571
POST04670,2026-08-07 15:00:00,Facebook,Video,Festival Campaign,Entertainment,10,437484,549172,352368,20660.0,694,3083,1150,25587.0,7.261442582754393,80.54420275941521
POST04671,2026-08-07 18:00:00,Instagram,Image,Event Promotion,Community,19,128898,155679,128058,5645.0,187,471,415,6718.0,5.246060378890815,99.34832192896708
POST04672,2026-08-07 21:00:00,Linkedin,Carousel,Brand Awareness,Promotional,20,333155,325914,280870,22694.0,1179,934,1229,26036.0,9.269768932246235,84.30610376551455
POST04673,2026-08-08 00:00:00,Facebook,Image,Seasonal Campaign,Brand,11,477760,313494,227537,15699.0,767,1824,5062,23352.0,10.26294624610503,47.625795378432684
POST04674,2026-08-08 03:00:00,Instagram,Reel,Special Campaign,Event,19,483509,713644,587274,57119.0,1233,9101,6328,73781.0,12.563300946406617,121.46082079133997
POST04675,2026-08-08 06:00:00,Youtube,Image,Seasonal Campaign,Education,0,60640,70161,43182,2845.0,61,166,482,3554.0,8.230281135658377,71.21042216358839
POST04676,2026-08-08 09:00:00,Linkedin,Image,Product Launch,Promotional,2,395946,357596,265220,5312.0,245,1464,2811,9832.0,3.707111077595958,66.98388164042571
POST04677,2026-08-08 12:00:00,Instagram,Text,Seasonal Campaign,Education,7,181039,152205,117604,3884.0,182,899,950,5915.0,5.029590830243869,64.96058860245583
POST04678,2026-08-08 15:00:00,Linkedin,Reel,Festival Campaign,Brand,22,111331,100191,72311,6927.0,131,751,278,8087.0,11.183637344249146,64.95136125607422
POST04679,2026-08-08 18:00:00,Facebook,Image,Seasonal Campaign,Education,11,48798,48059,28398,1669.0,51,251,651,2622.0,9.233044580604268,58.19500799213082
POST04680,2026-08-08 21:00:00,Facebook,Reel,Educational Series,Promotional,14,475004,401351,323864,19956.0,1023,4544,2630,28153.0,8.692846379961958,68.18132057835302
POST04681,2026-08-09 00:00:00,Instagram,Image,Brand Awareness,Entertainment,22,128262,70576,59543,3558.0,49,372,1349,5328.0,8.94815511479099,46.42294678080803
POST04682,2026-08-09 03:00:00,Instagram,Reel,Special Campaign,Community,2,381515,578002,446407,18855.0,541,7090,10725,37211.0,8.335666779418782,117.00902978913017
POST04683,2026-08-09 06:00:00,Linkedin,Reel,Educational Series,Promotional,21,313605,219620,133793,9738.0,411,1937,2098,14184.0,10.601451495967652,42.662903971556574
POST04684,2026-08-09 09:00:00,Instagram,Video,Seasonal Campaign,Education,7,381175,482082,277724,17323.0,841,3645,3107,24916.0,8.971496881796316,72.85997245359744
POST04685,2026-08-09 12:00:00,Facebook,Image,Festival Campaign,Brand,23,364307,233484,153063,7495.0,319,543,3037,11394.0,7.443993649673663,42.0148391329291
POST04686,2026-08-09 15:00:00,Instagram,Image,Brand Awareness,Event,18,345640,476790,268407,15293.0,456,1972,955,18676.0,6.958089766660333,77.65507464413841
POST04687,2026-08-09 18:00:00,Instagram,Reel,Brand Awareness,Event,19,111897,145130,122450,12255.0,730,1512,2869,17366.0,14.182115149040426,109.43099457536843
POST04688,2026-08-09 21:00:00,Instagram,Reel,Seasonal Campaign,Brand,5,86247,153472,122174,5692.0,68,785,1462,8007.0,6.553767577389625,141.65594165594166
POST04689,2026-08-10 00:00:00,Youtube,Image,Festival Campaign,Education,17,162157,188454,140829,8299.0,288,1503,1378,11468.0,8.143209140162892,86.84731463951603
POST04690,2026-08-10 03:00:00,Linkedin,Video,Product Launch,Community,10,113262,103996,89579,6310.0,224,384,518,7436.0,8.301052702084194,79.09007434090869
POST04691,2026-08-10 06:00:00,Instagram,Text,Special Campaign,Brand,11,486676,254517,149791,6932.0,152,443,3597,11124.0,7.426347377345769,30.778382332393626
POST04692,2026-08-10 09:00:00,Instagram,Image,Brand Awareness,Education,22,101085,131046,104844,4315.0,163,695,2185,7358.0,7.01804585860898,103.71865261908295
POST04693,2026-08-10 12:00:00,Instagram,Image,Special Campaign,Promotional,1,147061,91351,54931,3790.0,79,185,1039,5093.0,9.27163168338461,37.3525271825977
POST04694,2026-08-10 15:00:00,Youtube,Video,Festival Campaign,Community,4,340996,269714,154094,9019.0,290,397,3618,13324.0,8.646670214284788,45.18938638576406
POST04695,2026-08-10 18:00:00,Youtube,Image,Event Promotion,Entertainment,3,225070,155081,92508,2272.0,71,611,2230,5184.0,5.603839667920613,41.10187941529302
POST04696,2026-08-10 21:00:00,Linkedin,Image,Educational Series,Education,8,128293,72084,63637,3484.0,169,597,566,4816.0,7.567924320756793,49.60286219824932
POST04697,2026-08-11 00:00:00,Youtube,Reel,Brand Awareness,Event,12,284704,548176,385999,13915.0,794,4233,7837,26779.0,6.937582739851658,135.5790575474879
POST04698,2026-08-11 03:00:00,Youtube,Carousel,Event Promotion,Event,12,238131,323152,183275,7574.0,152,515,3642,11883.0,6.483699358886918,76.96394001620956
POST04699,2026-08-11 06:00:00,Instagram,Image,Brand Awareness,Community,14,39944,38273,28868,875.0,52,130,440,1497.0,5.18567271719551,72.27117965151211
POST04700,2026-08-11 09:00:00,Linkedin,Video,Product Launch,Entertainment,1,349857,496615,307851,19334.0,1102,3257,1942,25635.0,8.327080308330977,87.9933801524623
POST04701,2026-08-11 12:00:00,Instagram,Video,Seasonal Campaign,Education,22,266597,285468,157690,7730.0,120,2194,3735,13779.0,8.73803031263872,59.149202729213
POST04702,2026-08-11 15:00:00,Instagram,Reel,Festival Campaign,Entertainment,12,473377,819562,668299,25708.0,1429,10704,6641,44482.0,6.656002777200026,141.17690551082964
POST04703,2026-08-11 18:00:00,Facebook,Carousel,Brand Awareness,Promotional,6,40098,51049,30843,2184.0,83,283,485,3035.0,9.840158220665954,76.91904833158762
POST04704,2026-08-11 21:00:00,Youtube,Video,Festival Campaign,Entertainment,22,252454,433885,381762,22039.0,1188,4764,1308,29299.0,7.674676892933293,151.22042035380701
POST04705,2026-08-12 00:00:00,Youtube,Reel,Community Campaign,Promotional,16,47475,40075,30356,1865.0,106,542,377,2890.0,9.520358413493215,63.94102159031069
POST04706,2026-08-12 03:00:00,Youtube,Reel,Brand Awareness,Event,7,455952,780636,453119,43108.0,2282,1677,7508,54575.0,12.04429741414507,99.37866266624556
POST04707,2026-08-12 06:00:00,Facebook,Reel,Product Launch,Promotional,17,172488,152945,95780,6515.0,196,409,1090,8210.0,8.571726874086448,55.52850053337044
POST04708,2026-08-12 09:00:00,Instagram,Image,Product Launch,Education,14,279381,258201,197212,11109.0,464,1411,2661,15645.0,7.933087236070828,70.58890905251252
POST04709,2026-08-12 12:00:00,Facebook,Image,Seasonal Campaign,Community,14,230728,184832,123530,4411.0,146,1103,892,6552.0,5.303974742977415,53.53923234284525
POST04710,2026-08-12 15:00:00,Facebook,Image,Seasonal Campaign,Community,4,398482,416615,306732,14818.0,419,568,3283,19088.0,6.223022051823742,76.97512058261101
POST04711,2026-08-12 18:00:00,Youtube,Reel,Event Promotion,Education,1,22948,21861,18140,1499.0,33,185,343,2060.0,11.356119073869902,79.04828307477776
POST04712,2026-08-12 21:00:00,Youtube,Video,Product Launch,Education,15,153592,123379,102085,4629.0,148,520,2484,7781.0,7.62207963951609,66.46505026303453
POST04713,2026-08-13 00:00:00,Instagram,Reel,Festival Campaign,Education,4,223877,228213,181268,14448.0,726,2447,2413,20034.0,11.052143787099764,80.96767421396571
POST04714,2026-08-13 03:00:00,Facebook,Reel,Community Campaign,Brand,22,409438,344059,295931,20822.0,1086,2108,5354,29370.0,9.924610804545654,72.27736555962075
POST04715,2026-08-13 06:00:00,Youtube,Image,Special Campaign,Promotional,5,82976,45960,28484,1180.0,68,351,697,2296.0,8.060665636848757,34.32799845738527
POST04716,2026-08-13 09:00:00,Instagram,Image,Product Launch,Education,11,164408,253264,155006,8757.0,214,394,3107,12472.0,8.04614014941357,94.28130018003989
POST04717,2026-08-13 12:00:00,Youtube,Reel,Brand Awareness,Community,4,211184,247357,205249,10409.0,442,3340,661,14852.0,7.236088848179528,97.18965451928176
POST04718,2026-08-13 15:00:00,Linkedin,Reel,Special Campaign,Entertainment,19,261806,184325,122080,9977.0,445,1126,2878,14426.0,11.81684141546527,46.6299473656066
POST04719,2026-08-13 18:00:00,Youtube,Reel,Special Campaign,Entertainment,7,296164,481889,351424,24243.0,474,6004,7753,38474.0,10.94802859224185,118.65858105644169
POST04720,2026-08-13 21:00:00,Linkedin,Carousel,Product Launch,Brand,10,112816,121962,98835,3604.0,102,1307,886,5899.0,5.968533414276319,87.60725429017161
POST04721,2026-08-14 00:00:00,Instagram,Video,Community Campaign,Promotional,13,346710,625692,430836,31070.0,842,2642,3013,37567.0,8.719559182612409,124.26408237431859
POST04722,2026-08-14 03:00:00,Instagram,Image,Festival Campaign,Promotional,23,391158,514843,306618,20168.0,1195,733,6985,29081.0,9.484439921987619,78.38725016489501
POST04723,2026-08-14 06:00:00,Instagram,Carousel,Brand Awareness,Promotional,16,167818,116409,91708,3717.0,215,1063,1664,6659.0,7.261089545077856,54.647296475944174
POST04724,2026-08-14 09:00:00,Youtube,Carousel,Event Promotion,Community,9,274601,406655,339965,24537.0,1253,1662,2792,30244.0,8.8962099039607,123.80326364434215
POST04725,2026-08-14 12:00:00,Instagram,Reel,Event Promotion,Community,1,349936,546925,303258,15835.0,532,5557,5672,27596.0,9.099842378436843,86.66098943806868
POST04726,2026-08-14 15:00:00,Instagram,Text,Event Promotion,Brand,2,387800,401054,299544,15561.0,361,645,4854,21421.0,7.151203162139785,77.2418772563177
POST04727,2026-08-14 18:00:00,Linkedin,Video,Seasonal Campaign,Promotional,12,375392,524860,374903,10378.0,579,2794,3675,17426.0,4.648135651088415,99.86973616912455
POST04728,2026-08-14 21:00:00,Facebook,Reel,Brand Awareness,Promotional,16,98372,150852,96674,2567.0,60,272,1474,4373.0,4.523449945176573,98.27389907697312
POST04729,2026-08-15 00:00:00,Facebook,Reel,Special Campaign,Education,2,176783,274134,166223,5790.0,209,1322,2426,9747.0,5.8638094607846085,94.02657495347403
POST04730,2026-08-15 03:00:00,Instagram,Reel,Event Promotion,Promotional,9,286502,304577,187562,17662.0,393,2203,2666,22924.0,12.222091894946738,65.46620965996746
POST04731,2026-08-15 06:00:00,Instagram,Reel,Seasonal Campaign,Community,7,162411,247386,198834,13447.0,787,2717,2859,19810.0,9.963084784292425,122.4264366329867
POST04732,2026-08-15 09:00:00,Instagram,Carousel,Product Launch,Education,3,52039,95031,70101,4095.0,49,842,210,5196.0,7.412162451320238,134.70858394665538
POST04733,2026-08-15 12:00:00,Facebook,Image,Special Campaign,Education,12,402129,352657,315065,20000.0,374,3639,2807,26820.0,8.51252916064939,78.34923619037673
POST04734,2026-08-15 15:00:00,Linkedin,Video,Brand Awareness,Promotional,6,303389,175505,111468,3081.0,148,460,1391,5080.0,4.5573617540460045,36.74094973779537
POST04735,2026-08-15 18:00:00,Youtube,Carousel,Brand Awareness,Entertainment,6,149024,212024,187623,8515.0,149,2345,1088,12097.0,6.44750377085965,125.90119712261112
POST04736,2026-08-15 21:00:00,Instagram,Carousel,Brand Awareness,Event,15,263859,180502,131818,8108.0,478,777,2568,11931.0,9.0511159325737,49.957742582212475
POST04737,2026-08-16 00:00:00,Youtube,Carousel,Educational Series,Community,4,299403,429599,258235,12006.0,312,1029,5586,18933.0,7.33169399965148,86.24997077517594
POST04738,2026-08-16 03:00:00,Instagram,Reel,Seasonal Campaign,Entertainment,16,81086,174533,105044,2994.0,167,744,2204,6109.0,5.815658200373177,129.54640751794392
POST04739,2026-08-16 06:00:00,Instagram,Reel,Special Campaign,Promotional,9,206179,297596,227065,17432.0,751,3882,2977,25042.0,11.028560103934996,110.13003264153964
POST04740,2026-08-16 09:00:00,Facebook,Carousel,Festival Campaign,Promotional,3,223737,193166,162452,7417.0,309,1732,2955,12413.0,7.641026272375841,72.60846440240103
POST04741,2026-08-16 12:00:00,Facebook,Reel,Educational Series,Entertainment,22,204075,192019,155861,4285.0,238,1978,731,7232.0,4.640031823227106,76.37437216709543
POST04742,2026-08-16 15:00:00,Instagram,Reel,Educational Series,Promotional,13,199861,429306,334630,13151.0,469,4176,2471,20267.0,6.056540059169829,167.431364798535
POST04743,2026-08-16 18:00:00,Instagram,Video,Educational Series,Community,4,258720,390359,238211,9448.0,283,2090,960,12781.0,5.365411337007947,92.07289734075448
POST04744,2026-08-16 21:00:00,Linkedin,Carousel,Festival Campaign,Education,1,453789,411395,241866,12859.0,268,1884,5862,20873.0,8.629985198415651,53.29922056286072
POST04745,2026-08-17 00:00:00,Instagram,Reel,Educational Series,Brand,13,469024,849995,467571,18954.0,326,2387,7310,28977.0,6.197347568604554,99.69020775056288
POST04746,2026-08-17 03:00:00,Instagram,Carousel,Event Promotion,Promotional,23,192660,194257,113762,4978.0,246,755,779,6758.0,5.94047221392029,59.048063946849375
POST04747,2026-08-17 06:00:00,Instagram,Video,Brand Awareness,Promotional,17,358891,482066,394440,30785.0,504,4097,7323,42709.0,10.82775580569922,109.90523585155381
POST04748,2026-08-17 09:00:00,Instagram,Reel,Special Campaign,Entertainment,23,246805,478037,412707,36731.0,1090,5299,5679,48799.0,11.824127044125737,167.21986993780516
POST04749,2026-08-17 12:00:00,Instagram,Reel,Special Campaign,Education,10,150196,348058,220711,19431.0,591,841,2770,23633.0,10.707667492784683,146.94865375908813
POST04750,2026-08-17 15:00:00,Facebook,Text,Brand Awareness,Entertainment,15,101164,36485,30217,1398.0,60,143,697,2298.0,7.604990568223186,29.869321102368428
POST04751,2026-08-17 18:00:00,Instagram,Reel,Seasonal Campaign,Community,17,439516,372064,230529,15736.0,376,1921,4283,22316.0,9.680343904671428,52.45065026074136
POST04752,2026-08-17 21:00:00,Youtube,Reel,Product Launch,Entertainment,15,198164,262994,167591,11555.0,599,1894,3049,17097.0,10.20162180546688,84.57186976443754
POST04753,2026-08-18 00:00:00,Facebook,Image,Community Campaign,Promotional,20,365192,343022,215574,14978.0,305,2178,1108,18569.0,8.613747483462756,59.030318298319784
POST04754,2026-08-18 03:00:00,Youtube,Video,Event Promotion,Education,3,499697,584646,332140,28964.0,1432,4088,1668,36152.0,10.884566748961282,66.46827977754519
POST04755,2026-08-18 06:00:00,Linkedin,Reel,Festival Campaign,Community,0,250395,390522,241311,18504.0,971,2955,4251,26681.0,11.05668618504751,96.37213203139041
POST04756,2026-08-18 09:00:00,Linkedin,Reel,Community Campaign,Promotional,13,461624,333834,227254,14213.0,279,1710,1464,17666.0,7.773680551277424,49.229242846992356
POST04757,2026-08-18 12:00:00,Instagram,Reel,Brand Awareness,Community,11,404406,320436,221714,18372.0,927,3720,2875,25894.0,11.67900989563131,54.82460695439732
POST04758,2026-08-18 15:00:00,Facebook,Text,Educational Series,Promotional,23,236919,110365,72654,1294.0,59,665,1128,3146.0,4.330112588432846,30.666177047851797
POST04759,2026-08-18 18:00:00,Youtube,Reel,Special Campaign,Promotional,9,85124,168816,123261,12286.0,659,702,1422,15069.0,12.225278068488816,144.80170104788309
POST04760,2026-08-18 21:00:00,Linkedin,Image,Seasonal Campaign,Promotional,18,317753,147598,100706,4790.0,170,953,490,6403.0,6.3581117311778845,31.693170481474603
POST04761,2026-08-19 00:00:00,Youtube,Text,Seasonal Campaign,Brand,3,424355,342732,304903,11472.0,248,3152,5901,20773.0,6.812986425190963,71.85092670052197
POST04762,2026-08-19 03:00:00,Linkedin,Reel,Product Launch,Event,19,189317,180995,150691,7336.0,407,1501,3386,12630.0,8.381389731304457,79.59718355984936
POST04763,2026-08-19 06:00:00,Facebook,Text,Product Launch,Education,20,258242,203201,177971,2696.0,133,1871,1166,5866.0,3.2960426136842518,68.9163652697857
POST04764,2026-08-19 09:00:00,Instagram,Text,Brand Awareness,Brand,2,463376,231287,172331,3059.0,33,295,3755,7142.0,4.144350116926148,37.19031628742101
POST04765,2026-08-19 12:00:00,Youtube,Video,Event Promotion,Event,3,234218,358248,282091,12112.0,690,2948,5740,21490.0,7.618109049916516,120.43950507646721
POST04766,2026-08-19 15:00:00,Instagram,Reel,Seasonal Campaign,Community,14,201859,179440,109159,7449.0,427,756,1681,10313.0,9.447686402403834,54.07685562694752
POST04767,2026-08-19 18:00:00,Linkedin,Carousel,Community Campaign,Event,10,180024,215645,175421,4607.0,127,996,2826,8556.0,4.877409204143176,97.44311869528507
POST04768,2026-08-19 21:00:00,Instagram,Video,Product Launch,Event,15,84403,163944,103709,9747.0,102,1668,1797,13314.0,12.837844352949118,122.87359454047842
POST04769,2026-08-20 00:00:00,Facebook,Text,Special Campaign,Brand,3,492320,298920,179663,6017.0,226,815,2613,9671.0,5.382855679800516,36.493134546636334
POST04770,2026-08-20 03:00:00,Instagram,Reel,Special Campaign,Education,5,273021,635841,359028,18192.0,1012,1075,7746,28025.0,7.805797876488742,131.5019723757513
POST04771,2026-08-20 06:00:00,Instagram,Video,Brand Awareness,Entertainment,7,241507,191949,137297,8486.0,137,1485,1843,11951.0,8.704487352236393,56.850112005035044
POST04772,2026-08-20 09:00:00,Youtube,Reel,Event Promotion,Event,12,97538,179737,116896,3631.0,143,2221,1757,7752.0,6.631535724062415,119.84662387992373
POST04773,2026-08-20 12:00:00,Instagram,Reel,Brand Awareness,Entertainment,22,420745,612934,548793,50672.0,2360,2160,2090,57282.0,10.437815351143326,130.43363557499197
POST04774,2026-08-20 15:00:00,Facebook,Image,Brand Awareness,Entertainment,19,234677,177410,113088,4846.0,81,582,787,6296.0,5.567345783814375,48.1887871414753
POST04775,2026-08-20 18:00:00,Instagram,Video,Event Promotion,Promotional,3,330622,319047,272239,10029.0,357,2647,6229,19262.0,7.075400658979794,82.34146548021609
POST04776,2026-08-20 21:00:00,Facebook,Image,Event Promotion,Entertainment,4,82525,67839,44824,1198.0,17,516,254,1985.0,4.428431197572729,54.315661920630106
POST04777,2026-08-21 00:00:00,Instagram,Image,Event Promotion,Community,9,89248,56359,45774,1716.0,65,226,1047,3054.0,6.671909817800498,51.28854428110434
POST04778,2026-08-21 03:00:00,Instagram,Text,Special Campaign,Community,4,149210,149944,117097,5821.0,153,568,1989,8531.0,7.285412948239493,78.47798404932645
POST04779,2026-08-21 06:00:00,Instagram,Image,Special Campaign,Promotional,11,478307,383084,286019,11587.0,269,1801,6647,20304.0,7.098829098766165,59.79820491859831
POST04780,2026-08-21 09:00:00,Instagram,Carousel,Brand Awareness,Education,0,321970,496903,345789,20262.0,1066,2518,7232,31078.0,8.98756177900396,107.39789421374661
POST04781,2026-08-21 12:00:00,Instagram,Image,Product Launch,Education,23,471101,563413,442215,24806.0,721,1832,9744,37103.0,8.390262655043362,93.86840613796193
POST04782,2026-08-21 15:00:00,Instagram,Image,Festival Campaign,Community,9,301472,405816,281046,16418.0,738,3516,4085,24757.0,8.808878261921537,93.22457807026855
POST04783,2026-08-21 18:00:00,Youtube,Carousel,Festival Campaign,Promotional,4,103247,149032,110557,5114.0,253,1428,2339,9134.0,8.261801604602152,107.08010886514863
POST04784,2026-08-21 21:00:00,Instagram,Text,Brand Awareness,Education,18,288050,180618,136624,6457.0,122,1504,1794,9877.0,7.229330132333997,47.430654400277724
POST04785,2026-08-22 00:00:00,Youtube,Image,Brand Awareness,Event,18,274590,136105,87593,2245.0,35,537,347,3164.0,3.612160789104152,31.899559343020506
POST04786,2026-08-22 03:00:00,Instagram,Video,Product Launch,Education,19,311251,388035,259559,15818.0,164,806,4498,21286.0,8.200832951275046,83.39218187250805
POST04787,2026-08-22 06:00:00,Linkedin,Reel,Event Promotion,Promotional,11,333556,492272,273859,8669.0,219,1246,5210,15344.0,5.602883235533614,82.1028552926645
POST04788,2026-08-22 09:00:00,Linkedin,Reel,Brand Awareness,Community,22,103349,115855,98274,4426.0,224,849,514,6013.0,6.1186071595742515,95.08945417952762
POST04789,2026-08-22 12:00:00,Youtube,Image,Seasonal Campaign,Event,15,276817,336395,274025,13562.0,659,3414,5740,23375.0,8.530243590913237,98.99139142465961
POST04790,2026-08-22 15:00:00,Instagram,Reel,Special Campaign,Entertainment,4,422369,908992,558335,46762.0,2505,10709,2598,62574.0,11.207250127611559,132.19128297768066
POST04791,2026-08-22 18:00:00,Instagram,Reel,Educational Series,Entertainment,16,328357,720234,487394,16295.0,782,8037,6197,31311.0,6.4241660750850444,148.4341737803671
POST04792,2026-08-22 21:00:00,Linkedin,Image,Event Promotion,Entertainment,13,182751,135399,94423,2755.0,30,433,1296,4514.0,4.780614892557957,51.66756953450323
POST04793,2026-08-23 00:00:00,Instagram,Reel,Seasonal Campaign,Community,11,395776,642688,428693,44313.0,1297,5894,1632,53136.0,12.394883984576376,108.317078347348
POST04794,2026-08-23 03:00:00,Instagram,Reel,Special Campaign,Promotional,12,104388,219994,182459,9549.0,98,2314,811,12772.0,6.999928751116689,174.78924780626127
POST04795,2026-08-23 06:00:00,Instagram,Image,Brand Awareness,Entertainment,20,395102,557917,448507,14952.0,176,5127,5792,26047.0,5.807490184099691,113.51676275999615
POST04796,2026-08-23 09:00:00,Instagram,Image,Educational Series,Education,13,432828,560411,458699,10368.0,351,3561,4517,18797.0,4.0978942618143925,105.97720110528894
POST04797,2026-08-23 12:00:00,Instagram,Text,Seasonal Campaign,Entertainment,4,50907,50602,43843,2028.0,56,201,918,3203.0,7.30561321077481,86.12371579547016
POST04798,2026-08-23 15:00:00,Facebook,Carousel,Community Campaign,Brand,21,115707,122159,92633,4911.0,186,218,1121,6436.0,6.947847959150627,80.05825058120944
POST04799,2026-08-23 18:00:00,Instagram,Image,Product Launch,Community,22,411329,383335,293284,7774.0,103,3255,1560,12692.0,4.327545996372118,71.30156152374376
POST04800,2026-08-23 21:00:00,Facebook,Text,Special Campaign,Brand,4,335695,303844,243888,10604.0,417,1626,1578,14225.0,5.832595289641147,72.65166296787262
POST04801,2026-08-24 00:00:00,Instagram,Video,Educational Series,Entertainment,17,494200,795465,627169,38793.0,514,6731,11173,57211.0,9.122102654946275,126.90590853905302
POST04802,2026-08-24 03:00:00,Instagram,Reel,Brand Awareness,Entertainment,13,155038,174991,149518,10476.0,326,2807,3573,17182.0,11.491592985459945,96.43958255395452
POST04803,2026-08-24 06:00:00,Linkedin,Reel,Festival Campaign,Brand,17,127412,98035,80346,8323.0,229,869,1778,11199.0,13.938466133970579,63.059994349040906
POST04804,2026-08-24 09:00:00,Instagram,Carousel,Seasonal Campaign,Community,19,205505,352568,208776,4760.0,100,1338,1221,7419.0,3.5535693757903206,101.59168876669666
POST04805,2026-08-24 12:00:00,Facebook,Image,Brand Awareness,Community,0,172473,157264,137594,9275.0,237,794,462,10768.0,7.825922641975668,79.77712453543452
POST04806,2026-08-24 15:00:00,Youtube,Video,Festival Campaign,Entertainment,6,172611,204766,161577,13672.0,137,417,578,14804.0,9.162195114403659,93.60759163668597
POST04807,2026-08-24 18:00:00,Instagram,Carousel,Product Launch,Community,16,316162,273716,162724,7675.0,201,613,2474,10963.0,6.737174602394239,51.468550932749665
POST04808,2026-08-24 21:00:00,Linkedin,Carousel,Product Launch,Event,2,341686,318650,261353,19993.0,278,705,3577,24553.0,9.394573622648297,76.48923280438765
POST04809,2026-08-25 00:00:00,Instagram,Text,Event Promotion,Community,9,483440,297740,201106,8885.0,498,778,662,10823.0,5.381738983421678,41.598957471454575
POST04810,2026-08-25 03:00:00,Linkedin,Image,Seasonal Campaign,Brand,6,83534,58350,48552,3205.0,43,124,206,3578.0,7.369418355577525,58.12244116168267
POST04811,2026-08-25 06:00:00,Instagram,Reel,Event Promotion,Promotional,11,237065,435468,385124,27878.0,1607,3156,9626,42267.0,10.974906783269804,162.45502288401914
POST04812,2026-08-25 09:00:00,Linkedin,Video,Festival Campaign,Brand,21,56555,57844,36981,1463.0,50,161,896,2570.0,6.949514615613422,65.3894439041641
POST04813,2026-08-25 12:00:00,Instagram,Reel,Festival Campaign,Education,14,116915,259373,220491,15642.0,557,3993,1276,21468.0,9.736451827965768,188.590856605226
POST04814,2026-08-25 15:00:00,Youtube,Video,Product Launch,Event,22,292614,208467,171098,6312.0,311,2915,1130,10668.0,6.235023203076599,58.472253549044126
POST04815,2026-08-25 18:00:00,Facebook,Text,Educational Series,Promotional,20,320570,168735,132442,2825.0,126,977,3020,6948.0,5.246069977801604,41.31453348722588
POST04816,2026-08-25 21:00:00,Linkedin,Carousel,Festival Campaign,Entertainment,15,225801,105664,72350,4500.0,98,947,1024,6569.0,9.079474775397374,32.041487858778304
POST04817,2026-08-26 00:00:00,Linkedin,Image,Festival Campaign,Education,7,335068,167572,98608,6820.0,76,958,2374,10228.0,10.372383579425605,29.429250182052595
POST04818,2026-08-26 03:00:00,Facebook,Image,Seasonal Campaign,Education,5,251588,127159,91473,4553.0,222,1032,1321,7128.0,7.792463349840936,36.35825238087667
POST04819,2026-08-26 06:00:00,Linkedin,Image,Educational Series,Event,3,387411,343833,201824,12305.0,202,1874,3168,17549.0,8.695199778024417,52.09557808115929
POST04820,2026-08-26 09:00:00,Instagram,Image,Event Promotion,Promotional,10,341098,320265,232208,6290.0,251,1586,1821,9948.0,4.284090126093846,68.07662314056371
