post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST04543,2026-07-22 18:00:00,Instagram,Reel,Product Launch,Promotional,4,191444,329922,197329,13988,729,2731,2258,19706,9.98636794389066,103.07400597563779
POST04544,2026-07-22 21:00:00,Instagram,Image,Brand Awareness,Education,13,257528,174336,155058,5910,71,1149,997,8127,5.241264559068219,60.21015190581218
POST04545,2026-07-23 00:00:00,Youtube,Reel,Educational Series,Promotional,21,88309,154008,133959,5233,241,1928,442,7844,5.855522958517159,151.69348537521657
POST04546,2026-07-23 03:00:00,Facebook,Reel,Seasonal Campaign,Community,21,194122,283635,172588,10176,201,2793,1351,14521,8.413678818921362,88.9069760253861
POST04547,2026-07-23 06:00:00,Instagram,Reel,Event Promotion,Brand,21,270953,531080,418516,42643,1209,1803,7921,53576,12.801422167850212,154.46073673293893
POST04548,2026-07-23 09:00:00,Facebook,Reel,Seasonal Campaign,Community,9,47377,97640,73667,4925,137,902,1291,7255,9.848371726824766,155.4910610633852
POST04549,2026-07-23 12:00:00,Facebook,Image,Festival Campaign,Brand,14,340480,217947,140152,9632,293,889,2640,13454,9.59957760146127,41.163063909774436
POST04550,2026-07-23 15:00:00,Facebook,Text,Community Campaign,Promotional,5,357456,250325,222969,13588,297,2268,2714,18867,8.461714408729465,62.37662817241842
POST04551,2026-07-23 18:00:00,Linkedin,Reel,Special Campaign,Promotional,8,267663,244640,218432,8945,183,3041,4476,16645,7.620220480515676,81.60709548947744
POST04552,2026-07-23 21:00:00,Instagram,Text,Community Campaign,Brand,9,471435,362672,205061,12075,644,537,3875,17131,8.35409951185257,43.49719473522331
POST04553,2026-07-24 00:00:00,Instagram,Carousel,Brand Awareness,Entertainment,22,377085,395514,247197,7983,284,2148,1319,11734,4.746821361100661,65.55471578026174
POST04554,2026-07-24 03:00:00,Linkedin,Carousel,Seasonal Campaign,Education,16,341373,224746,159987,11418,157,2496,3278,17349,10.844006075493635,46.86574509407598
POST04555,2026-07-24 06:00:00,Youtube,Carousel,Special Campaign,Event,0,85679,78372,67764,2349,122,393,836,3700,5.460126320760286,79.09055894676642
POST04556,2026-07-24 09:00:00,Youtube,Video,Brand Awareness,Promotional,13,469864,542089,397470,13473,638,3041,8331,25483,6.4113014818728455,84.59256295438679
POST04557,2026-07-24 12:00:00,Facebook,Reel,Festival Campaign,Education,3,307842,344548,200554,15012,562,3073,4904,23551,11.742971967649611,65.14835532513432
POST04558,2026-07-24 15:00:00,Facebook,Image,Special Campaign,Event,1,430299,176395,146947,8156,276,1622,1749,11803,8.032147645069312,34.1499747849751
POST04559,2026-07-24 18:00:00,Linkedin,Carousel,Seasonal Campaign,Community,2,65169,39856,30882,1112,17,280,276,1685,5.456252833365715,47.38756157068545
POST04560,2026-07-24 21:00:00,Linkedin,Image,Special Campaign,Event,6,435918,271518,222304,8690,385,2556,2033,13664,6.146538073988772,50.996747094637065
POST04561,2026-07-25 00:00:00,Facebook,Video,Festival Campaign,Promotional,22,380718,559189,493875,37841,1050,3340,4985,47216,9.560313844596305,129.72199895986006
POST04562,2026-07-25 03:00:00,Instagram,Reel,Product Launch,Entertainment,13,323166,506878,369035,30906,468,1514,4014,36902,9.999593534488598,114.19363423132384
POST04563,2026-07-25 06:00:00,Linkedin,Carousel,Seasonal Campaign,Entertainment,11,86543,139804,93551,4311,215,473,669,5668,6.058727325202296,108.09770865350173
POST04564,2026-07-25 09:00:00,Instagram,Image,Festival Campaign,Education,18,375099,356108,222576,6754,85,867,2256,9962,4.475774566889513,59.3379347852167
POST04565,2026-07-25 12:00:00,Instagram,Image,Event Promotion,Community,17,128768,129366,107332,3559,145,349,621,4674,4.354712480900384,83.3530069582505
POST04566,2026-07-25 15:00:00,Linkedin,Reel,Event Promotion,Education,14,226782,186248,121889,7801,378,1887,918,10984,9.01147765590004,53.747210977943574
POST04567,2026-07-25 18:00:00,Instagram,Carousel,Community Campaign,Brand,0,378560,295503,230974,12411,399,552,1253,14615,6.327552018841947,61.01384192730347
POST04568,2026-07-25 21:00:00,Instagram,Video,Event Promotion,Entertainment,2,420419,755793,590845,21283,548,3950,7606,33387,5.650720578155015,140.53717838632411
POST04569,2026-07-26 00:00:00,Instagram,Image,Seasonal Campaign,Education,14,210844,246368,161792,7842,395,1155,2959,12351,7.63387559335443,76.73540627193564
POST04570,2026-07-26 03:00:00,Linkedin,Video,Event Promotion,Brand,3,318636,167206,145317,11157,472,1960,527,14116,9.713935740484596,45.6059578955297
POST04571,2026-07-26 06:00:00,Youtube,Image,Event Promotion,Community,14,376669,261536,204763,7284,355,785,1034,9458,4.618998549542642,54.361521654290634
POST04572,2026-07-26 09:00:00,Facebook,Reel,Special Campaign,Event,9,243939,264354,220632,6414,131,3243,2869,12657,5.736701838355271,90.44556221022468
POST04573,2026-07-26 12:00:00,Instagram,Reel,Product Launch,Education,5,130230,251101,189336,13505,174,1269,2686,17634,9.313601216884269,145.38585579359597
POST04574,2026-07-26 15:00:00,Facebook,Reel,Community Campaign,Brand,12,370663,661610,482659,23140,565,8906,2379,34990,7.24942454196441,130.21504709129317
POST04575,2026-07-26 18:00:00,Facebook,Image,Brand Awareness,Entertainment,6,340780,280278,180734,4451,46,1860,559,6916,3.826618123872653,53.03538940078643
POST04576,2026-07-26 21:00:00,Instagram,Reel,Community Campaign,Event,21,75639,160598,102542,8910,180,1044,941,11075,10.800452497513215,135.56763045518846
POST04577,2026-07-27 00:00:00,Youtube,Carousel,Community Campaign,Education,0,60685,73378,61211,3847,199,406,1357,5809,9.490124324059401,100.86677103073247
POST04578,2026-07-27 03:00:00,Instagram,Carousel,Community Campaign,Entertainment,21,237501,493798,382146,35052,597,2010,3072,40731,10.658491780628346,160.90290146146754
POST04579,2026-07-27 06:00:00,Linkedin,Reel,Festival Campaign,Event,10,297883,557348,358239,14981,357,2725,8544,26607,7.427164546573656,120.26164635108417
POST04580,2026-07-27 09:00:00,Facebook,Reel,Brand Awareness,Promotional,13,443133,583141,394623,23009,956,1742,4340,30047,7.614102573848965,89.0529479862705
POST04581,2026-07-27 12:00:00,Linkedin,Reel,Festival Campaign,Entertainment,5,40704,30673,23245,1575,41,387,183,2186,9.404172940417293,57.107409591194966
POST04582,2026-07-27 15:00:00,Instagram,Image,Product Launch,Promotional,4,377832,472735,360047,12953,381,961,7435,21730,6.035323166142198,95.29288149230347
POST04583,2026-07-27 18:00:00,Facebook,Reel,Product Launch,Community,18,471737,881019,653496,66009,955,9306,14879,91149,13.947904807374488,138.52973160892617
POST04584,2026-07-27 21:00:00,Facebook,Reel,Educational Series,Education,18,329527,487877,317548,24330,648,4251,5677,34906,10.992353911849548,96.36478953166205
POST04585,2026-07-28 00:00:00,Facebook,Text,Educational Series,Brand,12,223814,101871,91196,5138,209,492,1900,7739,8.486117812184744,40.74633400949002
POST04586,2026-07-28 03:00:00,Linkedin,Video,Special Campaign,Education,6,239864,253052,221004,7956,204,1516,5191,14867,6.727027565111944,92.13721108628222
POST04587,2026-07-28 06:00:00,Instagram,Reel,Product Launch,Entertainment,7,44307,79030,49007,3395,192,386,983,4956,10.112841022711041,110.60780463583633
POST04588,2026-07-28 09:00:00,Instagram,Image,Product Launch,Promotional,13,286860,350759,224115,13045,337,813,3874,18069,8.062378689512082,78.12696088684376
POST04589,2026-07-28 12:00:00,Facebook,Image,Festival Campaign,Promotional,18,469486,645519,557667,41983,2394,6972,6043,57392,10.291446329081692,118.78245570687945
POST04590,2026-07-28 15:00:00,Facebook,Video,Special Campaign,Event,18,120924,210884,163316,14855,789,1961,2717,20322,12.443361336305077,135.05672984684597
POST04591,2026-07-28 18:00:00,Youtube,Image,Product Launch,Education,22,432136,504385,297186,6366,115,1893,1744,10118,3.4046018318494147,68.77140529833201
POST04592,2026-07-28 21:00:00,Instagram,Reel,Seasonal Campaign,Education,11,451087,1089696,826137,50438,2635,9765,2982,65820,7.967201565841984,183.14360644398974
POST04593,2026-07-29 00:00:00,Youtube,Carousel,Brand Awareness,Entertainment,22,62928,94289,76939,5978,172,1060,1086,8296,10.782568008422256,122.26512840071193
POST04594,2026-07-29 03:00:00,Instagram,Image,Festival Campaign,Promotional,8,295731,396001,339724,16342,466,1419,6217,24444,7.195252616830132,114.87601908491163
POST04595,2026-07-29 06:00:00,Youtube,Reel,Product Launch,Entertainment,13,283339,701679,617317,55337,2838,3285,5174,66634,10.794130082275394,217.87223079067832
POST04596,2026-07-29 09:00:00,Facebook,Image,Festival Campaign,Entertainment,5,407855,307292,241565,5267,83,833,5638,11821,4.8935069236023425,59.22815706562381
POST04597,2026-07-29 12:00:00,Facebook,Image,Festival Campaign,Community,14,438299,637738,533214,25418,1197,3708,1865,32188,6.0366006894042545,121.65530836255616
POST04598,2026-07-29 15:00:00,Instagram,Reel,Event Promotion,Promotional,12,266164,456272,340123,13441,235,3266,3021,19963,5.869347265548052,127.78700350160052
POST04599,2026-07-29 18:00:00,Youtube,Reel,Special Campaign,Entertainment,6,398126,826546,482014,33048,1961,1924,10582,47515,9.85759749716813,121.0707163058931
POST04600,2026-07-29 21:00:00,Instagram,Image,Educational Series,Promotional,10,173510,152703,99057,2543,67,297,1686,4593,4.636724310245617,57.09008126332776
POST04601,2026-07-30 00:00:00,Instagram,Reel,Special Campaign,Entertainment,9,40009,55966,33409,3725,158,413,378,4674,13.990242150318776,83.5037116648754
POST04602,2026-07-30 03:00:00,Facebook,Video,Festival Campaign,Brand,0,126172,74015,63911,3795,165,865,809,5634,8.815383893226517,50.65386932124402
POST04603,2026-07-30 06:00:00,Linkedin,Reel,Special Campaign,Entertainment,6,383267,547019,376070,30909,1568,2927,8742,44146,11.738772037120748,98.1221967975328
POST04604,2026-07-30 09:00:00,Instagram,Reel,Community Campaign,Entertainment,17,499895,732188,458384,37739,1599,2601,4065,46004,10.03612691542462,91.69605617179609
POST04605,2026-07-30 12:00:00,Facebook,Carousel,Seasonal Campaign,Brand,22,280226,199496,122087,5146,209,538,1181,7074,5.794228705759008,43.56733493680101
POST04606,2026-07-30 15:00:00,Linkedin,Video,Seasonal Campaign,Education,2,271505,219029,146927,12915,258,1325,1626,16124,10.974157234545046,54.115762140660394
POST04607,2026-07-30 18:00:00,Facebook,Video,Festival Campaign,Promotional,8,295840,182525,110104,9391,318,708,705,11122,10.101358715396353,37.217414818820984
POST04608,2026-07-30 21:00:00,Instagram,Image,Community Campaign,Event,4,410877,286845,184798,11172,206,1583,1363,14324,7.751166138161667,44.97647714522838
POST04609,2026-07-31 00:00:00,Linkedin,Reel,Seasonal Campaign,Brand,22,27564,23420,14766,1246,67,44,192,1549,10.490315589868617,53.569873748367435
POST04610,2026-07-31 03:00:00,Instagram,Carousel,Event Promotion,Education,23,23637,33846,19636,1231,68,228,174,1701,8.662660419637401,83.07314803062994
POST04611,2026-07-31 06:00:00,Instagram,Carousel,Product Launch,Entertainment,12,251249,514489,384937,38599,839,4772,9285,53495,13.897079262320847,153.2093660074269
POST04612,2026-07-31 09:00:00,Instagram,Reel,Festival Campaign,Community,15,475975,1125456,741374,35929,896,7953,18514,63292,8.537121614731566,155.75902095698305
POST04613,2026-07-31 12:00:00,Youtube,Text,Event Promotion,Education,15,168862,109338,78603,3010,171,441,1114,4736,6.025215322570386,46.54866103682297
POST04614,2026-07-31 15:00:00,Instagram,Reel,Special Campaign,Brand,11,113695,162957,92733,4828,214,1398,1151,7591,8.185866951354965,81.56295351598575
POST04615,2026-07-31 18:00:00,Instagram,Text,Brand Awareness,Community,17,222122,103606,83212,1769,49,240,769,2827,3.3973465365572277,37.462295495268364
POST04616,2026-07-31 21:00:00,Instagram,Video,Special Campaign,Entertainment,10,250953,726228,619803,49031,2321,5322,12024,68698,11.083844382811957,246.97971333277545
POST04617,2026-08-01 00:00:00,Facebook,Carousel,Event Promotion,Education,16,207996,185136,140724,7878,408,2205,3428,13919,9.890992296978483,67.65707032827555
POST04618,2026-08-01 03:00:00,Linkedin,Text,Educational Series,Event,6,238371,134851,76822,4099,79,591,820,5589,7.2752596912342815,32.22791363043323
POST04619,2026-08-01 06:00:00,Instagram,Carousel,Educational Series,Promotional,14,294712,569432,507933,35661,1615,3850,5275,46401,9.135259965389137,172.3489372675697
POST04620,2026-08-01 09:00:00,Linkedin,Reel,Product Launch,Promotional,5,113539,88142,54760,2134,118,311,602,3165,5.7797662527392255,48.230123569874664
POST04621,2026-08-01 12:00:00,Linkedin,Image,Special Campaign,Brand,5,280515,141171,84851,6026,346,703,789,7864,9.268010983960117,30.248293317647896
POST04622,2026-08-01 15:00:00,Facebook,Reel,Community Campaign,Entertainment,17,352991,541564,467277,36570,545,5584,4133,46832,10.022320807572383,132.37646285599348
POST04623,2026-08-01 18:00:00,Instagram,Image,Product Launch,Entertainment,18,61596,147733,119534,7436,81,1051,567,9135,7.642177121153813,194.06130268199234
POST04624,2026-08-01 21:00:00,Facebook,Carousel,Seasonal Campaign,Promotional,19,320459,494230,369273,24184,799,1581,7053,33617,9.103562946654643,115.23252584574001
POST04625,2026-08-02 00:00:00,Linkedin,Image,Community Campaign,Education,18,37191,41306,35195,1944,78,420,479,2921,8.299474357153004,94.63311016106047
POST04626,2026-08-02 03:00:00,Facebook,Reel,Community Campaign,Entertainment,1,137083,162949,99775,4752,266,1706,2451,9175,9.19569030318216,72.78437151214958
POST04627,2026-08-02 06:00:00,Instagram,Image,Community Campaign,Event,2,303052,386387,251632,8360,358,1333,3224,13275,5.275561136898328,83.03261486477568
POST04628,2026-08-02 09:00:00,Youtube,Video,Community Campaign,Event,13,152487,263660,185253,18000,702,1990,2420,23112,12.47591132127415,121.48773338055048
POST04629,2026-08-02 12:00:00,Facebook,Reel,Educational Series,Entertainment,21,60276,70363,56059,6648,194,388,678,7908,14.106566296223622,93.00384896144402
POST04630,2026-08-02 15:00:00,Youtube,Image,Special Campaign,Entertainment,3,67650,70324,52154,3208,43,95,641,3987,7.644667714844498,77.09386548410939
POST04631,2026-08-02 18:00:00,Instagram,Reel,Seasonal Campaign,Promotional,21,84427,217390,143939,15098,288,679,1491,17556,12.196833380807147,170.4892984471792
POST04632,2026-08-02 21:00:00,Instagram,Carousel,Educational Series,Brand,16,104369,129703,79598,6440,367,336,1235,8378,10.525390085178019,76.26594103613142
POST04633,2026-08-03 00:00:00,Facebook,Reel,Festival Campaign,Promotional,5,166478,131065,115556,9190,148,1319,2151,12808,11.083803523832602,69.4121745816264
POST04634,2026-08-03 03:00:00,Linkedin,Carousel,Seasonal Campaign,Brand,18,442552,260680,191337,5634,320,1058,1397,8409,4.394863513068565,43.23491928632116
POST04635,2026-08-03 06:00:00,Instagram,Reel,Educational Series,Event,8,114957,126914,85786,4556,160,1062,1445,7223,8.419788776723475,74.62442478491957
POST04636,2026-08-03 09:00:00,Linkedin,Reel,Product Launch,Brand,3,252872,351254,254032,19760,289,4854,5044,29947,11.788672293254393,100.45873010851341
POST04637,2026-08-03 12:00:00,Instagram,Text,Educational Series,Promotional,6,359460,198792,141934,3673,46,372,2157,6248,4.402046021390223,39.485339119790794
POST04638,2026-08-03 15:00:00,Facebook,Reel,Seasonal Campaign,Entertainment,3,59871,65661,51195,2367,110,362,1154,3993,7.7995898036917675,85.50884401463146
POST04639,2026-08-03 18:00:00,Facebook,Image,Seasonal Campaign,Brand,10,294365,301929,260532,17322,176,2271,2748,22517,8.642700320881888,88.50644607884769
POST04640,2026-08-03 21:00:00,Facebook,Reel,Product Launch,Promotional,21,41116,100336,67221,5061,198,1204,1105,7568,11.258386516118476,163.4910983558712
POST04641,2026-08-04 00:00:00,Linkedin,Image,Brand Awareness,Event,22,453006,406940,236919,18040,356,2900,5869,27165,11.46594405682955,52.29930729394313
POST04642,2026-08-04 03:00:00,Instagram,Image,Special Campaign,Community,1,256871,354599,196671,8116,317,1684,2376,12493,6.352232916901832,76.564111947242
POST04643,2026-08-04 06:00:00,Linkedin,Reel,Seasonal Campaign,Brand,9,493174,630106,448730,18200,634,4333,3785,26952,6.006284402647472,90.98817050371673
POST04644,2026-08-04 09:00:00,Instagram,Reel,Educational Series,Event,5,61474,102618,87873,5233,293,1257,1032,7815,8.893516779898263,142.94335816768066
POST04645,2026-08-04 12:00:00,Facebook,Image,Product Launch,Event,7,238091,175003,153214,10419,567,905,3366,15257,9.957967287584687,64.35102544825297
POST04646,2026-08-04 15:00:00,Facebook,Carousel,Community Campaign,Education,14,60100,56935,42676,3133,114,329,958,4534,10.624238447839534,71.00831946755409
POST04647,2026-08-04 18:00:00,Facebook,Video,Special Campaign,Community,12,137982,261598,161978,12485,634,2418,1583,17120,10.569336576572127,117.39067414590309
POST04648,2026-08-04 21:00:00,Instagram,Image,Seasonal Campaign,Brand,21,268668,310451,267856,11131,259,2117,6154,19661,7.3401379845887345,99.69776824928908
POST04649,2026-08-05 00:00:00,Linkedin,Image,Special Campaign,Promotional,1,287560,250401,224039,13285,767,2559,720,17331,7.735706729631894,77.91034914452636
POST04650,2026-08-05 03:00:00,Instagram,Reel,Special Campaign,Brand,19,35251,63791,56540,1636,69,811,901,3417,6.043509020162716,160.39261297551843
POST04651,2026-08-05 06:00:00,Instagram,Reel,Event Promotion,Brand,0,440290,489244,421696,20373,1041,3706,3960,29080,6.895962968584003,95.77687433282608
POST04652,2026-08-05 09:00:00,Facebook,Reel,Special Campaign,Community,14,478663,591898,382646,18900,1041,1902,9144,30987,8.098085436669924,79.94058450308464
POST04653,2026-08-05 12:00:00,Youtube,Reel,Community Campaign,Event,6,470900,732844,403238,44566,1997,5385,10014,61962,15.366111328793416,85.63134423444468
POST04654,2026-08-05 15:00:00,Facebook,Reel,Festival Campaign,Event,23,263148,220503,130555,6337,271,1691,3170,11469,8.784803339588679,49.61276543998054
POST04655,2026-08-05 18:00:00,Instagram,Image,Special Campaign,Event,17,279463,179577,116056,7191,87,1318,1844,10440,8.995657268904667,41.528216615437465
POST04656,2026-08-05 21:00:00,Instagram,Image,Seasonal Campaign,Event,9,228772,422478,255411,19466,422,913,4615,25416,9.951020120511647,111.64434458762436
POST04657,2026-08-06 00:00:00,Facebook,Text,Product Launch,Community,14,336966,454915,323309,14376,642,3055,1577,19650,6.077776987340284,95.94706884374091
POST04658,2026-08-06 03:00:00,Youtube,Reel,Community Campaign,Promotional,4,219076,149251,109059,3514,109,461,781,4865,4.460888143115194,49.781354415819166
POST04659,2026-08-06 06:00:00,Instagram,Carousel,Educational Series,Entertainment,23,464796,630730,412643,23466,446,3821,7147,34880,8.452827262306643,88.77937848002134
POST04660,2026-08-06 09:00:00,Facebook,Video,Educational Series,Education,10,206372,215406,140642,12236,503,359,436,13534,9.623014462251675,68.14974899695694
POST04661,2026-08-06 12:00:00,Youtube,Image,Seasonal Campaign,Event,7,63655,58783,38999,3080,86,139,857,4162,10.672068514577298,61.266200612677714
POST04662,2026-08-06 15:00:00,Facebook,Reel,Brand Awareness,Event,20,415243,685489,413788,24155,434,4432,5947,34968,8.450704225352112,99.64960276271965
POST04663,2026-08-06 18:00:00,Youtube,Reel,Event Promotion,Education,7,109091,140572,107837,3752,115,726,971,5564,5.159639084915196,98.85050095791587
POST04664,2026-08-06 21:00:00,Facebook,Reel,Seasonal Campaign,Event,5,163016,168177,110834,4433,150,698,411,5692,5.1356082068679285,67.98964518820239
POST04665,2026-08-07 00:00:00,Facebook,Reel,Product Launch,Entertainment,14,282459,645188,369640,41031,1212,1309,8822,52374,14.168921112433718,130.8650104970987
POST04666,2026-08-07 03:00:00,Facebook,Carousel,Community Campaign,Brand,14,230741,253687,151992,6593,377,1069,2946,10985,7.227354071266909,65.87125825059266
POST04667,2026-08-07 06:00:00,Instagram,Reel,Event Promotion,Education,4,187829,189151,146832,5515,153,2802,2898,11368,7.742181540808543,78.17323203552166
POST04668,2026-08-07 09:00:00,Facebook,Reel,Brand Awareness,Promotional,12,275053,394660,345500,16119,180,5059,7391,28749,8.320984081041969,125.61215474835758
POST04669,2026-08-07 12:00:00,Facebook,Carousel,Seasonal Campaign,Education,13,118834,141949,82790,4399,220,184,559,5362,6.476627612030439,69.66861335981285
POST04670,2026-08-07 15:00:00,Facebook,Video,Festival Campaign,Entertainment,10,437484,780593,639290,65934,2016,5806,12139,85895,13.435999311736458,146.12877270940194
POST04671,2026-08-07 18:00:00,Instagram,Image,Event Promotion,Community,19,128898,221935,190178,13349,491,1761,1122,16723,8.793340975296827,147.5414668963056
POST04672,2026-08-07 21:00:00,Linkedin,Carousel,Brand Awareness,Promotional,20,333155,410651,335045,23174,577,4801,5879,34431,10.276530018355743,100.56730350737644
POST04673,2026-08-08 00:00:00,Facebook,Image,Seasonal Campaign,Brand,11,477760,348730,215614,15519,240,2889,2267,20915,9.700204995965011,45.13019089082385
POST04674,2026-08-08 03:00:00,Instagram,Reel,Special Campaign,Event,19,483509,1055051,600388,58762,2105,4407,13862,79136,13.180809743032839,124.17307640602347
POST04675,2026-08-08 06:00:00,Youtube,Image,Seasonal Campaign,Education,0,60640,53988,30489,1488,49,349,280,2166,7.104201515300599,50.27869393139842
POST04676,2026-08-08 09:00:00,Linkedin,Image,Product Launch,Promotional,2,395946,337928,252090,6934,209,1312,847,9302,3.689952001269388,63.66777287811974
POST04677,2026-08-08 12:00:00,Instagram,Text,Seasonal Campaign,Education,7,181039,140546,84124,3999,169,247,644,5059,6.01374161951405,46.46733576743133
POST04678,2026-08-08 15:00:00,Linkedin,Reel,Festival Campaign,Brand,22,111331,103697,86604,3904,193,705,562,5364,6.193709297492032,77.78965427419138
POST04679,2026-08-08 18:00:00,Facebook,Image,Seasonal Campaign,Education,11,48798,50787,43138,1466,52,453,140,2111,4.893597292410404,88.40116398213041
POST04680,2026-08-08 21:00:00,Facebook,Reel,Educational Series,Promotional,14,475004,432375,326184,19890,970,5453,7814,34127,10.46249969342457,68.66973751799985
POST04681,2026-08-09 00:00:00,Instagram,Image,Brand Awareness,Entertainment,22,128262,76222,49556,1507,89,253,518,2367,4.776414561304383,38.6365408304876
POST04682,2026-08-09 03:00:00,Instagram,Reel,Special Campaign,Community,2,381515,524363,399143,38857,1808,2895,1542,45102,11.299709627877728,104.62052606057428
POST04683,2026-08-09 06:00:00,Linkedin,Reel,Educational Series,Promotional,21,313605,262885,197704,10050,597,3019,4671,18337,9.274976732893618,63.042362207235215
POST04684,2026-08-09 09:00:00,Instagram,Video,Seasonal Campaign,Education,7,381175,445154,303908,27172,1122,4763,2416,35473,11.67228240125301,79.72925821473076
POST04685,2026-08-09 12:00:00,Facebook,Image,Festival Campaign,Brand,23,364307,241655,162251,8014,444,655,2729,11842,7.29856826768402,44.53688784459261
POST04686,2026-08-09 15:00:00,Instagram,Image,Brand Awareness,Event,18,345640,629362,490768,31707,395,1477,7250,40829,8.319409578456623,141.98819581067005
POST04687,2026-08-09 18:00:00,Instagram,Reel,Brand Awareness,Event,19,111897,191571,161754,11652,659,1787,1772,15870,9.811194777254348,144.55615432049115
POST04688,2026-08-09 21:00:00,Instagram,Reel,Seasonal Campaign,Brand,5,86247,124312,89790,8401,331,497,368,9597,10.68827263615102,104.10796897283383
POST04689,2026-08-10 00:00:00,Youtube,Image,Festival Campaign,Education,17,162157,185297,160187,4255,223,1980,3156,9614,6.001735471667489,98.78512799324112
POST04690,2026-08-10 03:00:00,Linkedin,Video,Product Launch,Community,10,113262,138822,118515,10570,545,2046,1375,14536,12.265114120575454,104.63791916088361
POST04691,2026-08-10 06:00:00,Instagram,Text,Special Campaign,Brand,11,486676,293610,211436,4229,101,1653,4261,10244,4.844964906638415,43.44492023440647
POST04692,2026-08-10 09:00:00,Instagram,Image,Brand Awareness,Education,22,101085,112044,83794,2022,77,194,1582,3875,4.624436117144426,82.894593658802
POST04693,2026-08-10 12:00:00,Instagram,Image,Special Campaign,Promotional,1,147061,80571,66238,4732,216,153,784,5885,8.884628159062775,45.04117339063382
POST04694,2026-08-10 15:00:00,Youtube,Video,Festival Campaign,Community,4,340996,251238,185805,18566,743,2350,2689,24348,13.104060708807621,54.48890896080892
POST04695,2026-08-10 18:00:00,Youtube,Image,Event Promotion,Entertainment,3,225070,153530,107713,5541,55,201,1506,7303,6.780054403832407,47.857555427200424
POST04696,2026-08-10 21:00:00,Linkedin,Image,Educational Series,Education,8,128293,58550,43116,1306,68,396,600,2370,5.496799332034512,33.60744545688385
POST04697,2026-08-11 00:00:00,Youtube,Reel,Brand Awareness,Event,12,284704,651233,556543,52031,1398,7448,6161,67038,12.045430451914767,195.48127177700349
POST04698,2026-08-11 03:00:00,Youtube,Carousel,Event Promotion,Event,12,238131,422295,282015,19771,293,990,6997,28051,9.946634044288425,118.42851203749196
POST04699,2026-08-11 06:00:00,Instagram,Image,Brand Awareness,Community,14,39944,44641,36754,1360,38,392,361,2151,5.852424225934592,92.01381934708593
POST04700,2026-08-11 09:00:00,Linkedin,Video,Product Launch,Entertainment,1,349857,536344,392422,20333,859,2915,2238,26345,6.713436045889375,112.16639941461797
POST04701,2026-08-11 12:00:00,Instagram,Video,Seasonal Campaign,Education,22,266597,263601,232001,17397,988,1460,2740,22585,9.734871832448997,87.02310978743196
POST04702,2026-08-11 15:00:00,Instagram,Reel,Festival Campaign,Entertainment,12,473377,1221475,1032453,85306,3670,11986,19018,119980,11.620867971713967,218.10375240030675
POST04703,2026-08-11 18:00:00,Facebook,Carousel,Brand Awareness,Promotional,6,40098,48241,34910,960,48,266,530,1804,5.1675737610999715,87.06169883784727
POST04704,2026-08-11 21:00:00,Youtube,Video,Festival Campaign,Entertainment,22,252454,538885,347955,22463,640,3106,7046,33255,9.557270336681468,137.829069850349
POST04705,2026-08-12 00:00:00,Youtube,Reel,Community Campaign,Promotional,16,47475,39764,26608,2553,93,109,281,3036,11.410102224894768,56.0463401790416
POST04706,2026-08-12 03:00:00,Youtube,Reel,Brand Awareness,Event,7,455952,772829,443976,32270,1726,5423,8758,48177,10.851262230390832,97.37340772712916
POST04707,2026-08-12 06:00:00,Facebook,Reel,Product Launch,Promotional,17,172488,173439,139981,8670,206,1796,3304,13976,9.984212143076562,81.15405129632207
POST04708,2026-08-12 09:00:00,Instagram,Image,Product Launch,Education,14,279381,317897,189598,7243,190,758,588,8779,4.6303231046741,67.86359845515622
POST04709,2026-08-12 12:00:00,Facebook,Image,Seasonal Campaign,Community,14,230728,232835,183994,13239,236,2361,2672,18508,10.059023663815124,79.74498110329046
POST04710,2026-08-12 15:00:00,Facebook,Image,Seasonal Campaign,Community,4,398482,364454,273486,6630,193,3005,3620,13448,4.91725353400174,68.63195828167898
POST04711,2026-08-12 18:00:00,Youtube,Reel,Event Promotion,Education,1,22948,17133,9700,662,16,44,128,850,8.762886597938143,42.26947882168381
POST04712,2026-08-12 21:00:00,Youtube,Video,Product Launch,Education,15,153592,126586,108033,4754,92,1240,2140,8226,7.614340062758601,70.33764779415594
POST04713,2026-08-13 00:00:00,Instagram,Reel,Festival Campaign,Education,4,223877,186992,155683,10253,120,2931,2539,15843,10.176448295574984,69.53952393501788
POST04714,2026-08-13 03:00:00,Facebook,Reel,Community Campaign,Brand,22,409438,325135,262931,18803,253,1145,4061,24262,9.22751596426439,64.2175372095409
POST04715,2026-08-13 06:00:00,Youtube,Image,Special Campaign,Promotional,5,82976,40536,27204,528,13,251,174,966,3.5509483899426555,32.78538372541458
POST04716,2026-08-13 09:00:00,Instagram,Image,Product Launch,Education,11,164408,297382,200147,4040,118,2077,1372,7607,3.8007064807366584,121.7379932849983
POST04717,2026-08-13 12:00:00,Youtube,Reel,Brand Awareness,Community,4,211184,200359,176048,13903,568,1796,3306,19573,11.117990548032356,83.36237593757103
POST04718,2026-08-13 15:00:00,Linkedin,Reel,Special Campaign,Entertainment,19,261806,297279,227863,9395,232,2705,5088,17420,7.644944550014701,87.0350564922118
